gender_M,gender_F,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_1,age_18,age_25,age_35,age_45,age_50,age_56,freq_Action,freq_Adventure,freq_Animation,freq_Children,freq_Comedy,freq_Crime,freq_Documentary,freq_Drama,freq_Fantasy,freq_Film-Noir,freq_Horror,freq_Musical,freq_Mystery,freq_Romance,freq_Sci-Fi,freq_Thriller,freq_War,freq_Western
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2918781725888325,0.13959390862944163,0.02030456852791878,0.048223350253807105,0.39593908629441626,0.06852791878172589,0.0,0.3604060913705584,0.05583756345177665,0.007614213197969543,0.06091370558375635,0.012690355329949238,0.027918781725888325,0.3401015228426396,0.1598984771573604,0.20558375634517767,0.0532994923857868,0.012690355329949238
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1206896551724138,0.06896551724137931,0.0,0.0,0.15517241379310345,0.13793103448275862,0.0,0.5517241379310345,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.06896551724137931,0.13793103448275862,0.08620689655172414,0.1724137931034483,0.1896551724137931,0.017241379310344827
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23076923076923078,0.15384615384615385,0.046153846153846156,0.03076923076923077,0.36923076923076925,0.07692307692307693,0.0,0.5384615384615384,0.03076923076923077,0.0,0.046153846153846156,0.0,0.015384615384615385,0.1076923076923077,0.07692307692307693,0.15384615384615385,0.03076923076923077,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.21052631578947367,0.031578947368421054,0.031578947368421054,0.05263157894736842,0.24210526315789474,0.09473684210526316,0.0,0.5157894736842106,0.021052631578947368,0.031578947368421054,0.05263157894736842,0.010526315789473684,0.042105263157894736,0.10526315789473684,0.09473684210526316,0.22105263157894736,0.06315789473684211,0.031578947368421054
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16883116883116883,0.1038961038961039,0.03896103896103896,0.09090909090909091,0.5714285714285714,0.012987012987012988,0.0,0.42857142857142855,0.06493506493506493,0.0,0.012987012987012988,0.012987012987012988,0.0,0.18181818181818182,0.15584415584415584,0.012987012987012988,0.14285714285714285,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2570093457943925,0.12149532710280374,0.028037383177570093,0.04205607476635514,0.35046728971962615,0.09345794392523364,0.0,0.42990654205607476,0.037383177570093455,0.009345794392523364,0.037383177570093455,0.02336448598130841,0.04205607476635514,0.19158878504672897,0.19158878504672897,0.2102803738317757,0.07476635514018691,0.004672897196261682
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.21551724137931033,0.12931034482758622,0.06896551724137931,0.10344827586206896,0.46551724137931033,0.034482758620689655,0.0,0.1896551724137931,0.02586206896551724,0.0,0.3706896551724138,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.12931034482758622,0.1896551724137931,0.02586206896551724,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2962962962962963,0.16049382716049382,0.06790123456790123,0.12962962962962962,0.3395061728395062,0.06790123456790123,0.0,0.35802469135802467,0.04938271604938271,0.006172839506172839,0.09876543209876543,0.06172839506172839,0.018518518518518517,0.13580246913580246,0.17901234567901234,0.1728395061728395,0.06790123456790123,0.024691358024691357
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1111111111111111,0.031746031746031744,0.0,0.0,0.3492063492063492,0.12698412698412698,0.0,0.7698412698412699,0.0,0.0,0.007936507936507936,0.0,0.015873015873015872,0.21428571428571427,0.0,0.07936507936507936,0.05555555555555555,0.007936507936507936
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.28150134048257375,0.1742627345844504,0.05093833780160858,0.08847184986595175,0.35656836461126007,0.03485254691689008,0.0,0.35656836461126007,0.04825737265415549,0.00804289544235925,0.05093833780160858,0.021447721179624665,0.0160857908847185,0.16085790884718498,0.13404825737265416,0.14209115281501342,0.06970509383378017,0.013404825737265416
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7441860465116279,0.3488372093023256,0.046511627906976744,0.046511627906976744,0.16279069767441862,0.046511627906976744,0.0,0.06976744186046512,0.046511627906976744,0.0,0.09302325581395349,0.0,0.046511627906976744,0.046511627906976744,0.813953488372093,0.37209302325581395,0.09302325581395349,0.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3547400611620795,0.37920489296636084,0.03058103975535168,0.12538226299694188,0.4036697247706422,0.03669724770642202,0.0,0.26605504587155965,0.07951070336391437,0.0030581039755351682,0.027522935779816515,0.10091743119266056,0.009174311926605505,0.13149847094801223,0.1529051987767584,0.07339449541284404,0.1620795107033639,0.03669724770642202
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3865546218487395,0.1092436974789916,0.03361344537815126,0.03361344537815126,0.36134453781512604,0.08403361344537816,0.0,0.31932773109243695,0.008403361344537815,0.0,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.11764705882352941,0.16806722689075632,0.2605042016806723,0.05042016806722689,0.025210084033613446
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21875,0.0625,0.09375,0.09375,0.3125,0.09375,0.0,0.28125,0.0,0.0,0.03125,0.0625,0.03125,0.125,0.03125,0.28125,0.0,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,0.05,0.0,0.05,0.4,0.0,0.0,0.35,0.0,0.0,0.05,0.0,0.1,0.05,0.05,0.4,0.1,0.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.0,0.7333333333333333,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.32432432432432434,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.24324324324324326,0.05405405405405406,0.3783783783783784,0.0,0.05405405405405406,0.05405405405405406,0.0,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.7837837837837838,0.02702702702702703,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.20388349514563106,0.02912621359223301,0.009708737864077669,0.0,0.39805825242718446,0.11650485436893204,0.0,0.5242718446601942,0.0,0.009708737864077669,0.02912621359223301,0.0,0.08737864077669903,0.14563106796116504,0.05825242718446602,0.27184466019417475,0.05825242718446602,0.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.1,0.0,0.0,0.4,0.03333333333333333,0.0,0.36666666666666664,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.23333333333333334,0.03333333333333333,0.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3888888888888889,0.1388888888888889,0.05555555555555555,0.05555555555555555,0.3611111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.5555555555555556,0.19444444444444445,0.1111111111111111,0.08333333333333333,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.14465408805031446,0.1509433962264151,0.0440251572327044,0.15723270440251572,0.2578616352201258,0.025157232704402517,0.0,0.20125786163522014,0.2138364779874214,0.0,0.44654088050314467,0.006289308176100629,0.03773584905660377,0.05660377358490566,0.1761006289308176,0.18238993710691823,0.006289308176100629,0.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2222222222222222,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.4074074074074074,0.07407407407407407,0.0,0.25925925925925924,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.14814814814814814,0.2222222222222222,0.07407407407407407,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1108695652173913,0.06304347826086956,0.004347826086956522,0.05434782608695652,0.5543478260869565,0.07173913043478261,0.002173913043478261,0.5304347826086957,0.021739130434782608,0.0,0.021739130434782608,0.03260869565217391,0.013043478260869565,0.19130434782608696,0.06739130434782609,0.05217391304347826,0.06086956521739131,0.015217391304347827
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5454545454545454,0.18181818181818182,0.030303030303030304,0.06060606060606061,0.21212121212121213,0.12121212121212122,0.0,0.3939393939393939,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.12121212121212122,0.24242424242424243,0.30303030303030304,0.09090909090909091,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6538461538461539,0.15384615384615385,0.0,0.0,0.2692307692307692,0.0,0.0,0.2692307692307692,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693,0.2692307692307692,0.38461538461538464,0.15384615384615385,0.038461538461538464
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.125,0.021875,0.034375,0.353125,0.10625,0.0,0.453125,0.021875,0.015625,0.040625,0.034375,0.021875,0.196875,0.14375,0.178125,0.090625,0.009375
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.1111111111111111,0.08888888888888889,0.06666666666666667,0.4,0.07777777777777778,0.0,0.34444444444444444,0.03333333333333333,0.07777777777777778,0.011111111111111112,0.08888888888888889,0.07777777777777778,0.2777777777777778,0.17777777777777778,0.25555555555555554,0.08888888888888889,0.022222222222222223
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12254901960784313,0.10294117647058823,0.14215686274509803,0.16666666666666666,0.2549019607843137,0.049019607843137254,0.004901960784313725,0.31862745098039214,0.0196078431372549,0.014705882352941176,0.23529411764705882,0.11764705882352941,0.029411764705882353,0.1323529411764706,0.09803921568627451,0.16176470588235295,0.08333333333333333,0.024509803921568627
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.2,0.05,0.1,0.15,0.05,0.0,0.3,0.1,0.0,0.05,0.05,0.05,0.1,0.25,0.3,0.0,0.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.034482758620689655,0.06896551724137931,0.0,0.10344827586206896,0.4482758620689655,0.10344827586206896,0.0,0.6551724137931034,0.034482758620689655,0.0,0.034482758620689655,0.06896551724137931,0.0,0.20689655172413793,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.33015873015873015,0.20317460317460317,0.06349206349206349,0.12063492063492064,0.326984126984127,0.1523809523809524,0.009523809523809525,0.3142857142857143,0.08571428571428572,0.031746031746031744,0.025396825396825397,0.04126984126984127,0.047619047619047616,0.08888888888888889,0.18095238095238095,0.23809523809523808,0.10793650793650794,0.025396825396825397
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6944444444444444,0.19444444444444445,0.0,0.027777777777777776,0.19444444444444445,0.0,0.0,0.3055555555555556,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.05555555555555555,0.16666666666666666,0.4166666666666667,0.05555555555555555,0.05555555555555555
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14770459081836326,0.09181636726546906,0.05588822355289421,0.0998003992015968,0.5489021956087824,0.05389221556886228,0.005988023952095809,0.30538922155688625,0.033932135728542916,0.011976047904191617,0.08183632734530938,0.12574850299401197,0.05588822355289421,0.21357285429141717,0.13572854291417166,0.08782435129740519,0.06986027944111776,0.013972055888223553
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.16,0.09333333333333334,0.013333333333333334,0.02666666666666667,0.28,0.05333333333333334,0.013333333333333334,0.6,0.0,0.013333333333333334,0.0,0.02666666666666667,0.013333333333333334,0.18666666666666668,0.04,0.08,0.5466666666666666,0.013333333333333334
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.06060606060606061,0.050505050505050504,0.0707070707070707,0.5151515151515151,0.050505050505050504,0.010101010101010102,0.6060606060606061,0.030303030303030304,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.020202020202020204,0.13131313131313133,0.06060606060606061,0.0707070707070707,0.1414141414141414,0.020202020202020204
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16379310344827586,0.09482758620689655,0.008620689655172414,0.017241379310344827,0.20689655172413793,0.06896551724137931,0.017241379310344827,0.4827586206896552,0.008620689655172414,0.04310344827586207,0.10344827586206896,0.017241379310344827,0.0603448275862069,0.11206896551724138,0.13793103448275862,0.19827586206896552,0.1810344827586207,0.12931034482758622
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.35333333333333333,0.22666666666666666,0.013333333333333334,0.12,0.22,0.1,0.0,0.23333333333333334,0.16666666666666666,0.02666666666666667,0.16666666666666666,0.013333333333333334,0.02666666666666667,0.04,0.49333333333333335,0.28,0.05333333333333334,0.006666666666666667
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1,0.15,0.8,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3697478991596639,0.11764705882352941,0.0,0.008403361344537815,0.19327731092436976,0.12605042016806722,0.0,0.4789915966386555,0.03361344537815126,0.008403361344537815,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.12605042016806722,0.17647058823529413,0.3277310924369748,0.08403361344537816,0.008403361344537815
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17567567567567569,0.0945945945945946,0.10810810810810811,0.02702702702702703,0.36486486486486486,0.12162162162162163,0.02702702702702703,0.36486486486486486,0.013513513513513514,0.05405405405405406,0.05405405405405406,0.013513513513513514,0.02702702702702703,0.04054054054054054,0.12162162162162163,0.20270270270270271,0.05405405405405406,0.02702702702702703
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.75,0.35714285714285715,0.0,0.03571428571428571,0.32142857142857145,0.17857142857142858,0.0,0.25,0.10714285714285714,0.0,0.0,0.0,0.0,0.07142857142857142,0.32142857142857145,0.14285714285714285,0.17857142857142858,0.03571428571428571
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1600877192982456,0.125,0.03508771929824561,0.07675438596491228,0.5021929824561403,0.08552631578947369,0.0043859649122807015,0.3925438596491228,0.03289473684210526,0.017543859649122806,0.008771929824561403,0.05043859649122807,0.03508771929824561,0.20175438596491227,0.08552631578947369,0.10526315789473684,0.043859649122807015,0.015350877192982455
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6159420289855072,0.21739130434782608,0.11594202898550725,0.17391304347826086,0.2826086956521739,0.07246376811594203,0.0,0.18115942028985507,0.021739130434782608,0.0,0.043478260869565216,0.050724637681159424,0.014492753623188406,0.09420289855072464,0.2028985507246377,0.3115942028985507,0.14492753623188406,0.014492753623188406
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.5714285714285714,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.30303030303030304,0.15151515151515152,0.030303030303030304,0.0,0.3333333333333333,0.0,0.0,0.42424242424242425,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.15151515151515152,0.12121212121212122,0.18181818181818182,0.06060606060606061,0.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3695652173913043,0.2608695652173913,0.15217391304347827,0.17391304347826086,0.6086956521739131,0.10869565217391304,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.043478260869565216,0.21739130434782608,0.06521739130434782,0.043478260869565216,0.021739130434782608
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.68,0.21,0.0,0.02,0.33,0.11,0.0,0.22,0.01,0.0,0.02,0.0,0.02,0.15,0.15,0.43,0.05,0.01
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11764705882352941,0.058823529411764705,0.04044117647058824,0.0661764705882353,0.7941176470588235,0.0625,0.003676470588235294,0.25,0.025735294117647058,0.011029411764705883,0.04779411764705882,0.06985294117647059,0.025735294117647058,0.15073529411764705,0.08088235294117647,0.07720588235294118,0.025735294117647058,0.01838235294117647
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.46153846153846156,0.07692307692307693,0.10256410256410256,0.1282051282051282,0.23076923076923078,0.23076923076923078,0.02564102564102564,0.41025641025641024,0.02564102564102564,0.02564102564102564,0.0,0.0,0.07692307692307693,0.1282051282051282,0.1282051282051282,0.3076923076923077,0.05128205128205128,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1452991452991453,0.06837606837606838,0.042735042735042736,0.07692307692307693,0.18803418803418803,0.11965811965811966,0.0,0.5384615384615384,0.017094017094017096,0.08547008547008547,0.05982905982905983,0.05128205128205128,0.10256410256410256,0.09401709401709402,0.042735042735042736,0.18803418803418803,0.15384615384615385,0.02564102564102564
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2692307692307692,0.15384615384615385,0.09615384615384616,0.057692307692307696,0.38461538461538464,0.019230769230769232,0.0,0.3269230769230769,0.057692307692307696,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.19230769230769232,0.19230769230769232,0.17307692307692307,0.11538461538461539,0.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1611842105263158,0.13815789473684212,0.03289473684210526,0.08881578947368421,0.4506578947368421,0.03618421052631579,0.003289473684210526,0.34868421052631576,0.04276315789473684,0.009868421052631578,0.07894736842105263,0.046052631578947366,0.046052631578947366,0.20723684210526316,0.12171052631578948,0.16447368421052633,0.04276315789473684,0.01644736842105263
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.297029702970297,0.09900990099009901,0.06930693069306931,0.04950495049504951,0.4752475247524752,0.06930693069306931,0.0,0.22772277227722773,0.019801980198019802,0.019801980198019802,0.06930693069306931,0.019801980198019802,0.06930693069306931,0.2376237623762376,0.1188118811881188,0.40594059405940597,0.0297029702970297,0.009900990099009901
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.15614617940199335,0.029900332225913623,0.026578073089700997,0.023255813953488372,0.3853820598006645,0.12956810631229235,0.036544850498338874,0.46179401993355484,0.0,0.009966777408637873,0.04318936877076412,0.006644518272425249,0.036544850498338874,0.13953488372093023,0.053156146179401995,0.19601328903654486,0.026578073089700997,0.006644518272425249
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17437722419928825,0.08540925266903915,0.060498220640569395,0.1387900355871886,0.39501779359430605,0.05693950177935943,0.0071174377224199285,0.35587188612099646,0.021352313167259787,0.014234875444839857,0.060498220640569395,0.05338078291814947,0.046263345195729534,0.1103202846975089,0.0711743772241993,0.1494661921708185,0.05338078291814947,0.03558718861209965
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4520547945205479,0.273972602739726,0.0136986301369863,0.0,0.2191780821917808,0.0273972602739726,0.0,0.2465753424657534,0.0684931506849315,0.0410958904109589,0.0547945205479452,0.0410958904109589,0.0273972602739726,0.1095890410958904,0.6986301369863014,0.273972602739726,0.0684931506849315,0.0136986301369863
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.423728813559322,0.22033898305084745,0.06779661016949153,0.07627118644067797,0.2542372881355932,0.09322033898305085,0.0,0.2542372881355932,0.03389830508474576,0.00847457627118644,0.06779661016949153,0.03389830508474576,0.025423728813559324,0.1016949152542373,0.5338983050847458,0.1864406779661017,0.0847457627118644,0.00847457627118644
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1797752808988764,0.24719101123595505,0.1348314606741573,0.3707865168539326,0.39325842696629215,0.02247191011235955,0.0,0.2696629213483146,0.02247191011235955,0.0,0.033707865168539325,0.06741573033707865,0.0,0.11235955056179775,0.19101123595505617,0.07865168539325842,0.056179775280898875,0.02247191011235955
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30952380952380953,0.16666666666666666,0.023809523809523808,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.0,0.2619047619047619,0.09523809523809523,0.047619047619047616,0.07142857142857142,0.0,0.09523809523809523,0.11904761904761904,0.6190476190476191,0.19047619047619047,0.11904761904761904,0.047619047619047616
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13953488372093023,0.16279069767441862,0.4418604651162791,0.6744186046511628,0.3953488372093023,0.0,0.0,0.18604651162790697,0.06976744186046512,0.0,0.046511627906976744,0.2558139534883721,0.0,0.09302325581395349,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2777777777777778,0.16666666666666666,0.08333333333333333,0.1111111111111111,0.19444444444444445,0.08333333333333333,0.0,0.4444444444444444,0.0,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.1388888888888889,0.16666666666666666,0.3055555555555556,0.1388888888888889,0.08333333333333333
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.4090909090909091,0.0,0.0,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.0,0.0,0.13636363636363635,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.09090909090909091
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2107843137254902,0.11274509803921569,0.03431372549019608,0.0392156862745098,0.5245098039215687,0.049019607843137254,0.00980392156862745,0.38235294117647056,0.029411764705882353,0.03431372549019608,0.024509803921568627,0.024509803921568627,0.024509803921568627,0.1715686274509804,0.23529411764705882,0.12745098039215685,0.06862745098039216,0.004901960784313725
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2028985507246377,0.15942028985507245,0.028985507246376812,0.028985507246376812,0.5942028985507246,0.11594202898550725,0.028985507246376812,0.3333333333333333,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.15942028985507245,0.13043478260869565,0.14492753623188406,0.057971014492753624,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1044776119402985,0.07462686567164178,0.014925373134328358,0.0,0.29850746268656714,0.11940298507462686,0.014925373134328358,0.5074626865671642,0.0,0.11940298507462686,0.014925373134328358,0.05970149253731343,0.05970149253731343,0.14925373134328357,0.04477611940298507,0.1791044776119403,0.16417910447761194,0.029850746268656716
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.05,0.0125,0.0125,0.7375,0.0875,0.0,0.4125,0.0,0.0,0.0,0.0,0.0125,0.2,0.0375,0.0375,0.0125,0.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20967741935483872,0.0967741935483871,0.03225806451612903,0.04838709677419355,0.2661290322580645,0.07258064516129033,0.008064516129032258,0.21774193548387097,0.008064516129032258,0.1774193548387097,0.008064516129032258,0.07258064516129033,0.04032258064516129,0.08064516129032258,0.056451612903225805,0.13709677419354838,0.06451612903225806,0.3064516129032258
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10954063604240283,0.053003533568904596,0.0353356890459364,0.06713780918727916,0.6183745583038869,0.05653710247349823,0.02120141342756184,0.38869257950530034,0.03180212014134275,0.007067137809187279,0.0353356890459364,0.03180212014134275,0.02120141342756184,0.18021201413427562,0.0989399293286219,0.09540636042402827,0.028268551236749116,0.01060070671378092
